0.999996557299,0.947347817931,0.999992464233,1,1
0.999999995594,0.998278152431,0.999999935028,1,1
0.983479755256,0.736430953847,0.993077448871,1,-1
0.895202097791,0.446235727165,0.874486115806,1,-1
0.0165640507669,0.448521244469,0.00995642598128,-1,1
0.552685528638,0.753987342577,0.791498522558,-1,-1
0.999605729559,0.458348909238,0.999401037955,1,1
1.7640077822e-06,0.0663989754007,1.11261806826e-05,1,1
0.999999990881,0.979352079816,0.999999994113,1,1
0.762774418101,0.980577472881,0.982345403484,1,1
0.999996147902,0.619484407774,0.999997929137,1,1
0.937999596828,0.63981612443,0.986581863022,-1,1
0.999999743483,0.679585493891,0.999999519762,1,1
0.999642398621,0.979235050991,0.999797242801,1,1
0.71931253152,0.709226279044,0.965535686354,1,1
0.999999986976,0.984941272491,0.999999999078,1,1
0.405321546837,0.758581295328,0.898540843538,-1,1
0.950937687109,0.958482790141,0.933872660595,1,1
0.997341982315,0.981151271421,0.997288747981,1,1
0.999996838284,0.92826009229,0.999940599766,1,1
0.997144953467,0.375129651006,0.996778082474,1,-1
0.99017394744,0.327376677225,0.999080765455,1,-1
0.418622088615,0.423757952758,0.0592056489607,1,1
0.99963957734,0.974815609932,0.999879327153,1,1
0.26041400962,0.596874354938,0.275694176333,1,1
0.952935016589,0.294940576356,0.986136148072,-1,1
0.999999990291,0.998791658149,0.99999999634,1,1
0.995712095468,0.986936623537,0.999398976529,1,1
0.307856908566,0.207051338412,0.192322906854,1,1
0.965894597747,0.804703080396,0.968950826795,-1,1
0.979568862981,0.800929924298,0.983220538694,1,1
0.937402072079,0.922699693271,0.965341981718,1,1
0.209506847393,0.489602897132,0.267168926415,1,-1
0.999999999945,0.9981195564,0.999999999991,1,1
0.379872833439,0.0971799189868,0.507259954426,-1,-1
0.99999999953,0.883510872845,0.99999999997,1,1
0.999986890544,0.75027496856,0.999998845481,1,1
0.87277158433,0.552210630421,0.918114294589,-1,1
0.999195096489,0.823507024025,0.996998736174,1,1
0.974551910147,0.556794570074,0.987335398304,-1,1
0.703353681548,0.208475431413,0.619591741959,1,1
0.683997868533,0.873136955925,0.386540482525,1,1
1.0,0.998956594587,1.0,1,1
0.00204548826688,0.0729256344663,0.00177672928009,-1,-1
0.215611701715,0.728216312459,0.116546578232,1,1
0.511682298228,0.838587722524,0.292900299398,1,1
0.999999999994,0.967599540044,0.999999999985,1,1
0.992492822399,0.221787746499,0.990372033338,1,1
0.885032509605,0.98561232946,0.986847630095,1,1
0.954189854874,0.536200823344,0.976748729869,1,1
0.999999999826,0.997988504608,0.999999999983,1,1
0.897100941102,0.600425302937,0.756814443378,1,1
0.999740493099,0.891776247921,0.999942050777,1,1
0.146735255608,0.349373200784,0.123332958785,-1,-1
0.999876501814,0.633971769423,0.99996726836,-1,-1
0.926250168985,0.892640201446,0.917807529936,1,1
0.999999998998,0.9995188805,0.999999996599,1,1
0.999996004624,0.980604851573,0.999991419299,1,1
0.96609282576,0.938100801008,0.968530581637,1,1
0.0300346228278,0.0942226274733,0.11923211778,-1,1
0.945661969917,0.745670176255,0.886400661466,1,1
0.999998634186,0.980176033381,0.999998756173,1,1
0.999999749976,0.918681046927,0.999999291649,1,1
0.957931071565,0.711282318326,0.911253681169,1,1
0.999996642879,0.635106528649,0.999997485939,1,1
0.516181461381,0.922214538346,0.488566160069,1,1
0.997011817313,0.901298436781,0.999573932194,1,1
0.999999752813,0.996457411886,0.999999013593,1,1
0.992001172793,0.408093712658,0.992209073932,1,1
0.999999999984,0.996361011237,0.999999999937,1,1
0.999971525318,0.971499670878,0.99992387198,1,1
0.998816404117,0.9739823317,0.999894109861,1,1
0.999991242054,0.916278834286,0.999900403549,-1,1
0.863749606101,0.770461246255,0.885132300668,1,-1
0.243345257465,0.373525071575,0.346964537499,1,1
0.275749491832,0.0696839203858,0.216468657561,1,-1
0.99996317337,0.913407873165,0.999994859695,1,1
0.99699598213,0.971193982267,0.998191222583,1,1
0.999999991695,0.997668403763,0.999999966803,1,1
0.606769809083,0.392204263206,0.341156255264,1,1
1.0,0.610598720946,1.0,1,1
0.022899690511,0.171393941096,0.923508082901,-1,-1
0.999999970488,0.999982173862,0.999999990893,1,1
0.967922649656,0.959874609288,0.99146425622,1,1
0.999804478403,0.718979548918,0.999690901503,1,1
0.0234826512689,0.179078505706,0.022602930161,1,1
0.998516461212,0.306248810679,0.999006116797,1,1
0.950832152475,0.583634472306,0.994209887632,1,1
0.941287846985,0.857536495203,0.917096324996,1,1
0.998845117127,0.88174859747,0.999874772004,1,1
0.00853952683097,0.00406732047998,0.0286286223366,-1,1
0.996643788721,0.887232416602,0.999177808329,-1,-1
0.968926187335,0.770859142027,0.996779027191,1,1
1.0,0.999999614249,1.0,1,1
0.999999986504,0.998409704501,0.999999985264,1,1
0.999994510188,0.78905547599,0.999992581652,1,1
0.00167503429513,0.432288557903,0.00322665783651,1,1
0.999871819545,0.535842384726,0.999975059523,1,1
0.993498937512,0.931282033482,0.9947126314,1,1
0.0528809772317,0.739962287955,0.0528834426935,1,1
0.965622404536,0.932248326429,0.991491883,1,1
0.999169531833,0.213814005484,0.999931508501,1,-1
0.00692436538464,0.497558610731,0.0575820297626,-1,1
0.938944887243,0.567964819571,0.983165422927,1,1
0.999999024029,0.980518271672,0.999999927324,1,1
0.0303431667882,0.0358609823183,0.0801318195489,1,1
0.99552339953,0.908453467544,0.995547383228,1,1
0.999999999997,0.969289071112,0.999999999996,1,1
0.987875411591,0.597962131958,0.949931783088,1,1
0.997108192065,0.942944503652,0.998588393726,1,1
0.993025416704,0.764593772712,0.994386714065,1,1
0.999999999995,0.997488822296,0.999999999998,1,1
0.999999999843,0.674947812932,0.999999999893,1,-1
0.999581899423,0.787863793268,0.999997979429,1,1
0.999871713727,0.249700562706,0.999965105658,1,1
